content,date,dianzan,director,name,region,star,type,user_id
傻逼反派把龙卖，大小圣母把龙放；前半部分灾难片，后半部分恐怖片，画风太割裂，对这部续集不是很满意,2018-06-15,6,胡安·安东尼奥·巴亚纳,侏罗纪世界2,"美国, 西班牙",allstar30 rating,"动作,科幻,冒险",zts

续集难得没有垮下来,2018-06-16,2,胡安·安东尼奥·巴亚纳,侏罗纪世界2,"美国, 西班牙",allstar40 rating,"动作,科幻,冒险",Mr_墨阳

对Chris Pratt的既有印象完全转变了，正剧里很帅啊！！克隆恐龙在庄园里追克隆女孩儿，够哥特！恐龙与火山的双重危机，灾难面前，万物平等。P.S.女主终于换了鞋……,2018-06-18,1,胡安·安东尼奥·巴亚纳,侏罗纪世界2,"美国, 西班牙",allstar40 rating,"动作,科幻,冒险",桃子

看到火山爆发那里恐龙到处逃，以同样的方式再灭亡一次真的好难过，可就算是这样也不赞成它们生存下来,2018-06-25,1,胡安·安东尼奥·巴亚纳,侏罗纪世界2,"美国, 西班牙",allstar50 rating,"动作,科幻,冒险",豌豆公主滚床单

炸呼劲挺有公园范儿，但是这钱多花点请编剧不好吗？,2018-06-17,2,胡安·安东尼奥·巴亚纳,侏罗纪世界2,"美国, 西班牙",allstar30 rating,"动作,科幻,冒险",二货爱吃白萝卜

我为什么要花钱来看算算数？,2018-07-04,5,韩延,动物世界,中国大陆,,"剧情,动作,冒险",我不是盆栽啊

3.5星，李易峰迄今为止的巅峰之作，对电影有了敬畏之心的演员表现都不会差。,2018-06-29,44,韩延,动物世界,中国大陆,allstar30 rating,"剧情,动作,冒险",刘十九

还可以，不算特别好但是也不差了,2018-07-03,12,韩延,动物世界,中国大陆,allstar30 rating,"剧情,动作,冒险",无聊的人生

大量浪费时间的特效镜头，从头到尾任何没有改变的主角，不知道在拍什么。对国产商业片已经是没什么信任了，纯属消遣时间。,2018-06-30,26,韩延,动物世界,中国大陆,allstar20 rating,"剧情,动作,冒险",D.K.Xu

所有特效与推动主线无关 全是出现人的情绪时的额外表现 特别喧宾夺主 我也不喜欢看算来算去的电影 麻烦 ！我进电影院不是来考数学的 李易峰肉体不错 80后算保养得很好了 但这个角色也可以换井柏然或别的小生来演 没有什么演技突破 唯一亮点是周冬雨 真的很会演戏 前途无量…,2018-06-29,9,韩延,动物世界,中国大陆,allstar30 rating,"剧情,动作,冒险",巴鸡！

特效炸裂！剧本的流畅度和完成度都是一等一的。把命运压在赌场的时候人统统被物化游戏，只有中二的小丑才会守自己的道义。遗憾的是，这终究是一个悲剧的内核，多年朋友抵不过几袋子金钱，英雄主义看似潇洒却注定孑然一身。,2018-06-26,89,韩延,动物世界,中国大陆,allstar40 rating,"剧情,动作,冒险",山水烟花

被评论骗了……李易峰除了日渐发福的身材，演技和几年前又有什么区别？？？剧情过于单薄，男主撑不起整个故事，一个老鼠屎坏了一锅汤，周冬雨一如既往地稳。,2018-06-30,41,韩延,动物世界,中国大陆,allstar10 rating,"剧情,动作,冒险",大暑。条儿🍟

挺酷的，有点类似《饥饿游戏》的设定，国产片类似的不多。探讨了人性，但是，作为一个棋牌盲，完全看不懂他们玩的牌是怎么玩的。尽管片子已经把规则玩法解释得很清楚了，我还是一脸懵逼看不懂！@新光天地英皇影城,2018-06-20,26,韩延,动物世界,中国大陆,allstar30 rating,"剧情,动作,冒险",慢先森

评论一水莫人的粉丝在吹演技可是里面的几个演员就属他演技最尴尬而且总觉得他眼睛看人怪怪的好像有点对在大荧幕上就更明显了。,2018-06-30,56,韩延,动物世界,中国大陆,allstar10 rating,"剧情,动作,冒险",keke

导演控制力好，二次元拍成真人，国内罕见的完成度，包括剧本表演特效和美术风格，都堪称惊喜。原著并不适合做大制作，所以加入幻想成分，扣在内心小丑主题上很完整虽然稍显刻意，制作水准和节奏都十分精良到位，这样的国产类型片多来一些,2018-06-29,22,韩延,动物世界,中国大陆,allstar40 rating,"剧情,动作,冒险",摩西不夜奔

让人非常失望，远不如原著赌博启示录，没有拍出原著的精髓。男主演技不及格，只有周冬雨是唯一的亮点。制作和画面还过得去，但不要期待过高，其实也就那样，剧情有硬伤，不合逻辑。,2018-06-29,19,韩延,动物世界,中国大陆,allstar20 rating,"剧情,动作,冒险",四喜丸子

工业没说的，不仅是终于有了3D感觉，而且有了层次、美感甚至感染力，开篇可谓惊喜，可怪物还是有种格格不入的糙。上船后的赌局，特效与镜头挺带感，人性博弈也有力，就是提及动物世界的台词略刻意。虽非闯关，不过反复算数学题挺醒脑，只是最后竟没把牌都打出去，略捉鸡！苏可居然超像成龙。三星半。,2018-06-22,108,韩延,动物世界,中国大陆,allstar40 rating,"剧情,动作,冒险",Mr. Infamous

并不简单的高智商烧脑“石头剪刀布”博弈游戏。李易峰的演技终于好得令人放心和无可挑剔！而且很帅气！从头炫酷到尾，从头到尾处处完美！非常漫改风！剧情、化妆、美术、表演、特效、配乐和欧美商业片无差！苏可和他的演技太令人喜欢了！近年国内最佳商业片！真心庆幸自己还是选择了看IMAX！值得二刷！,2018-07-03,18,韩延,动物世界,中国大陆,allstar50 rating,"剧情,动作,冒险",何婊砸

剧情，特效，内容真的是国产大片水准，燃炸，绝对值回票价了。剧情真的足够烧脑，看了一遍竟然都没看懂，看来要再刷两遍了。os：郑开司太特么帅了啊，尤其是最后那句‘我赎你’，现在巨期待第二部啊！,2018-06-24,116,韩延,动物世界,中国大陆,allstar50 rating,"剧情,动作,冒险",爱吃馒头的宝宝

这个真的棒，李易峰真的让我刮目相看，看得出他是想脱离流量小生向实力派看齐,2018-06-29,59,韩延,动物世界,中国大陆,allstar50 rating,"剧情,动作,冒险",异能者

这是男人被黑得最惨的一次，船上都是满口谎言贪婪成性毫无底线而言的男性，一个女性都没有。,2018-06-30,20,韩延,动物世界,中国大陆,allstar40 rating,"剧情,动作,冒险",斯齊佐飛力尼克

"李易峰是真的没有演戏天赋。看他演戏真的是煎熬啊。看得出他很用力想要演好，但是真的太出戏了。
评分7.5是认真的吗？这电影演的什么玩意？
特效是真的不错。只能夸特效和剪辑了，剧情和男主演技从头到尾都一个大写的尬。",2018-07-01,21,韩延,动物世界,中国大陆,allstar20 rating,"剧情,动作,冒险",送你一颗子弹

事前非常担心是一部装神弄鬼、充满尴尬台词的胡乱翻拍，看后反而被韩廷给予开司在漫画和现实的反差脑洞、悬念贯穿的第一场骗局有小惊喜到。想看接下来发生了什么故事，这也是一种好事吧【周冬雨和李易峰又一次合作，能看出两人的不少进步--但主要是相对于他们以前合演的那部《麻雀》来说...,2018-06-29,13,韩延,动物世界,中国大陆,allstar30 rating,"剧情,动作,冒险",基瑞尔

"有点被李易峰圈粉。

突然想起来李易峰和周冬雨还合作过《麻雀》。这次居然觉得他俩很有西皮感。",2018-07-04,14,韩延,动物世界,中国大陆,allstar40 rating,"剧情,动作,冒险",好姑娘老妖

动不动就伪高潮是闹哪样？还有李易峰的演技。。。真的想不通这么烂的片导演为什么还想要拍续集，放过观众吧。也求求李易峰的fans们能够理智打分，别在误导豆瓣网友了，这片根本不值7.4。,2018-07-05,19,韩延,动物世界,中国大陆,allstar10 rating,"剧情,动作,冒险",门口卖西瓜的 丶

小时候觉得挺好看的，一定是我小时候阅片量太少,2018-07-16,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar20 rating,"儿童,动画,冒险,家庭",= =

蹭热度,2018-07-14,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar10 rating,"儿童,动画,冒险,家庭",Kevin Lee

电视上面放小孩子都不喜欢的东西就别拿到电影院丢人了,2018-07-24,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar10 rating,"儿童,动画,冒险,家庭",帅的想毁容

还行,2018-07-16,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar30 rating,"儿童,动画,冒险,家庭",jj

这破玩意又来蹭热度了,2018-07-15,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar10 rating,"儿童,动画,冒险,家庭",炽昊濬焱

"小家伙看哭了。
额~
看来平常的表现还有很大进步空间。
最后，配音老师出现的时候，旁边的一位妈妈对她儿子说，妈妈小时候就看他们来着。
噗~。
我也是。",2018-07-07,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar50 rating,"儿童,动画,冒险,家庭",由来由去

家里小儿童十分喜欢，果然是到了暑假吧,2018-07-06,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar30 rating,"儿童,动画,冒险,家庭",周敦颐

哈哈哈哈，看的太腻了，不过，还是给个童年滤镜吧。,2018-07-11,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar30 rating,"儿童,动画,冒险,家庭",蜡笔小新

让孩子牢牢定住了80分钟，然鹅大人在里面如坐针毡，尴尬至极。。。,2018-07-08,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar20 rating,"儿童,动画,冒险,家庭",吉光片羽is

带小小惠来看的～( ̀⌄ ́),2018-07-08,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar40 rating,"儿童,动画,冒险,家庭",@devin@

妈呀，以后再也不陪小侄子看这么幼(ruo)稚（zhi）的电影了😂,2018-07-06,2,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar20 rating,"儿童,动画,冒险,家庭",跳跳

系列故事，倒是越来越有意思了，配音演员还是很厉害的,2018-07-25,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar30 rating,"儿童,动画,冒险,家庭",钢铁

一星半，给回忆,2018-07-07,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar10 rating,"儿童,动画,冒险,家庭",陈小玉酱

值得看，我闺女非常喜欢看,2018-07-11,3,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar30 rating,"儿童,动画,冒险,家庭",牛芳

孩子要看……没得选……但是这……5岁的小朋友表示不好看(●◡●)ﾉ,2018-07-07,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar10 rating,"儿童,动画,冒险,家庭",蛋糕核桃烧~~

很奇怪的就是 小的时候喜欢的动画片弄成电影就变得很奇怪了……,2018-07-06,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar30 rating,"儿童,动画,冒险,家庭",Follow JCLL

大风车三巨头来配音啊，回忆杀,2018-07-06,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,,"儿童,动画,冒险,家庭",慕良

多一星给情怀，真的别再拍了。,2018-07-15,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar20 rating,"儿童,动画,冒险,家庭",浅殇^

不如小时候的,2018-07-12,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar10 rating,"儿童,动画,冒险,家庭",ʕ •ᴥ•ʔ

这个脑积水的孩子毁了我们一代，还要再毁我们的下一代吗,2018-07-11,0,何澄,新大头儿子和小头爸爸3：俄罗斯奇遇记,中国大陆,allstar10 rating,"儿童,动画,冒险,家庭",浦饭

闭眼打分,2018-07-20,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar40 rating,"喜剧,动画,冒险",Etah

虽然满场都是小朋友，但是和他们一样看得很开心。粤明哥哥的配音超棒。总的来说，电影诚意满满，笑点多多，非常值得一看。,2018-07-21,3,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar50 rating,"喜剧,动画,冒险",薇薇

卡斯太强大了！里面还致敬了Saturday night fever! OST也很好听直到片尾才知道原来都是elton john创作的啊！curly Fu真是笑cry，莫里亚蒂有种Robbie Williams即视感😂福尔摩斯和华生比那些真人版的都基情满满😂London太美！,2018-07-21,1,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar50 rating,"喜剧,动画,冒险",ST

除了“三观正”和“视觉效果不错”，讲不出别的评价了，前半部分两次差点睡着，全靠电影院冷气提神，鉴于超低价格，算是值回票价,2018-07-22,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar30 rating,"喜剧,动画,冒险",Chloe

唐人街的招财猫，可爱的,2018-07-21,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar30 rating,"喜剧,动画,冒险",跳跳

电影院里小朋友多，笑得咯咯的。本来以为是低幼动画片，没有想到情节曲折，笑点很足，反转也毫不生硬。暑假里全家人看还是非常适合的。,2018-07-20,2,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar40 rating,"喜剧,动画,冒险",夜黑风高

Gnomeo还蛮性感的，哈哈，还有吐槽约翰大叔的。,2018-07-11,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar30 rating,"喜剧,动画,冒险",无非想快乐

夏洛特脑洞的地方拍的不错 地精很可爱啊 为了潘潘的配音去看的哈哈,2018-07-20,4,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar40 rating,"喜剧,动画,冒险",风中木棉花

"我觉得ok 很舒服啊看得 很有梗嘛curly fu哈哈哈 
BTW四舍五入就是我詹和我普有对手戏了 ",2018-07-22,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar30 rating,"喜剧,动画,冒险",月球上的零七

我并不歧视故事老套，中二也不一定都会成为硬伤，但“苍白无力、尬眼至极的中二病”是我万万忍不了的......,2018-07-22,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar30 rating,"喜剧,动画,冒险",三角饭团🍙

事隔7年，第二部显然比第一部格局大了不少。,2018-06-03,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar30 rating,"喜剧,动画,冒险",Justin
